"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000102211",6.76198840852431,0.274115309426101,1.44247757675194,0.190030898118592,0.849284918466758,0.92553575539531
"ENSMUSG00000103251",2.29465258869395,0.0396259530103664,2.39074186069357,0.0165747518215416,0.986775866919483,1
"ENSMUSG00000091844",22.9414609536997,0.180247546509274,0.944886100052397,0.190761136711904,0.848712737895766,0.925248817818733
"ENSMUSG00000026483",2886.88720948918,-0.599286166567431,0.140169706373593,-4.27543284545492,1.90766298415629e-05,0.00011758036832311
"ENSMUSG00000019699",1906.56471870319,0.190895987477922,0.159800210525312,1.19459158940022,0.232246636900773,0.379384927179903
"ENSMUSG00000104391",9.44003844833521,6.10602398566967,1.44452522946482,4.22701096604028,NA,NA
"ENSMUSG00000102133",0.646315600868082,-0.425034823923606,3.85343010862932,-0.110300384836821,0.912171152071782,NA
"ENSMUSG00000102749",1.39381571596818,-2.46186006172725,3.81538607837233,-0.645245333278957,0.518768212669765,NA
"ENSMUSG00000103163",1.32035326527716,-4.1464477691023,3.56590082327136,-1.16280512964417,0.244908575460322,NA
"ENSMUSG00000103646",2.70507205524496,4.36389964982298,2.04528707609752,2.13363674020249,0.032872528063377,0.081591945662544
"ENSMUSG00000102427",1.51489969415697,3.01027873203555,2.36411423439543,1.27332202828403,0.202903793055251,NA
"ENSMUSG00000063659",1745.24769727986,0.281210799776168,0.159236194347283,1.7659979939163,0.0773961854261663,0.163357327732042
"ENSMUSG00000026049",128.029845935005,0.343725975886183,0.373944110588478,0.919190772506779,0.357995796753642,0.518482478219059
"ENSMUSG00000043019",1049.81358206019,0.158257948193856,0.138670348510124,1.14125297797389,0.253764663757465,0.405372024135321
"ENSMUSG00000032666",388.742405632971,0.77080691192526,0.219343386512501,3.51415615570124,0.000441153393693355,0.00194888883603293
"ENSMUSG00000015961",1664.3184467919,-0.00767747352427161,0.0986445009737429,-0.0778297162891543,0.937963507958067,0.976563155446286
"ENSMUSG00000014980",142.933388964727,0.478918571788214,0.267294074768672,1.79172909913057,0.0731763709100867,0.156379510187005
"ENSMUSG00000026235",49.8859830939879,-2.18589795025163,1.00339358678968,-2.17850500444728,0.0293684600614816,0.0744391681583039
"ENSMUSG00000032649",9.86493490914964,0.296949949320265,1.87629570310506,0.158263939329417,NA,NA
"ENSMUSG00000026047",150.871762074246,0.750681159448489,0.246272699249175,3.04817042951627,0.00230239307845204,0.00841274766299157
"ENSMUSG00000091476",4.06346432722366,-0.62626279187857,2.76614479305578,-0.226402751385524,0.820888188189538,0.905232557655356
"ENSMUSG00000104097",0.884247884932402,0.305908200244391,3.98889371115233,0.0766899853433345,0.938870171616194,NA
"ENSMUSG00000041684",174.576155911443,0.588962210322918,0.274018507852945,2.14935193588818,0.0316065124329217,0.0790387334455101
"ENSMUSG00000026048",517.994715209177,-0.851043242568108,0.24506967584113,-3.47265829461419,0.000515331014887574,0.00223609559233309
"ENSMUSG00000101567",19.0640095216396,2.15327739974951,0.719304549150723,2.99355454138566,0.00275748217966984,0.00985209161540149
"ENSMUSG00000026245",879.298401044234,0.849419687018407,0.20370009034762,4.16995243138502,3.04663223565473e-05,0.000179262444009083
