"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000001029",1282.77836749009,-3.06668643786651,0.406724885489598,-7.539952796778,4.70141603181236e-14,1.88252207663169e-12
"ENSMUSG00000030577",5355.7059722325,-2.46642611914402,0.327641416998178,-7.52782154875656,5.15938364922571e-14,2.05224078543168e-12
"ENSMUSG00000052563",167.657518139807,-1.84423970266869,0.245682886201197,-7.50658595388849,6.06892944148124e-14,2.39817384251636e-12
"ENSMUSG00000024807",2557.36533670659,-1.29450069754019,0.172616225060886,-7.4992990785402,6.41599854739522e-14,2.52289223926579e-12
"ENSMUSG00000021057",312.217365865681,-5.11669010473871,0.682689720816755,-7.49489841244017,6.63497311897649e-14,2.60474107843669e-12
"ENSMUSG00000112343",80.9243487109607,-9.43607382668534,1.26015722222682,-7.48801313062417,6.99240332084523e-14,2.74058934716841e-12
"ENSMUSG00000029254",1107.97508456297,-1.68703227019477,0.225315600637991,-7.4874188268272,7.02412787065067e-14,2.7453744345993e-12
"ENSMUSG00000085881",63.4140359676075,-5.26346788192809,0.702980741764451,-7.48735714824422,7.0274284301399e-14,2.7453744345993e-12
"ENSMUSG00000120992",5549.04267554146,-1.18481678289934,0.158408085053144,-7.47952216265888,7.4593332008767e-14,2.89998147785295e-12
"ENSMUSG00000034445",3013.93914217595,-1.94366683023833,0.260363928982879,-7.46519242443198,8.31779680551431e-14,3.21296597310918e-12
"ENSMUSG00000051344",1778.36716848855,-1.24926249407355,0.167546562397825,-7.4562108359304,8.90462143907296e-14,3.42863543890065e-12
"ENSMUSG00000039323",221.376285273201,-8.89330863315158,1.19309643384074,-7.45397302422808,9.05705242834792e-14,3.48175665636091e-12
"ENSMUSG00000035258",49.6756801575909,-6.19156822133178,0.830747359121702,-7.45300981501493,9.12344932031684e-14,3.50168752621092e-12
"ENSMUSG00000040270",1400.07204235568,-1.78441262025436,0.240128202215217,-7.43108307892573,1.07712029404082e-13,4.10140820824245e-12
"ENSMUSG00000029438",470.606985022321,-2.32460861164002,0.312864235466379,-7.4300873929383,1.08525952156474e-13,4.11936441426742e-12
"ENSMUSG00000017652",558.480957485256,-2.74425879529049,0.369374137534756,-7.42948278297442,1.09023136527207e-13,4.13171933941297e-12
"ENSMUSG00000095007",58.2468148253108,-2.97176975960775,0.400824859353836,-7.41413535178057,1.22420845037929e-13,4.62212600328797e-12
"ENSMUSG00000034903",651.814520880691,-1.73310579680733,0.234107405146661,-7.40303706207667,1.33104580418856e-13,4.98934848563828e-12
"ENSMUSG00000030849",82.6404149171309,-6.06738746378724,0.820418768029868,-7.39547618877283,1.40902408022332e-13,5.26524293331899e-12
"ENSMUSG00000011658",363.051082662259,-1.9163046563168,0.259140739669247,-7.39484134668543,1.4157721072217e-13,5.28225670702172e-12
"ENSMUSG00000028713",155.440156890768,-6.23568421808688,0.848358211906148,-7.35029629061541,1.97767972431159e-13,7.2439669049556e-12
"ENSMUSG00000040751",1558.6552758954,-1.28173906647678,0.174606186523734,-7.34074257043899,2.12412019737098e-13,7.75674545519462e-12
"ENSMUSG00000054942",266.120354865653,-1.41824143177221,0.193447524965067,-7.33140127808987,2.27758570803915e-13,8.30456061575184e-12
"ENSMUSG00000001642",1430.09143623787,-1.01774918882877,0.138834403484915,-7.33066994406293,2.29005026891605e-13,8.33737665982826e-12
"ENSMUSG00000073538",326.169112571851,-2.62423270007418,0.358409451763028,-7.32188475266344,2.44512107976488e-13,8.888495284674e-12
"ENSMUSG00000003477",305.505765415655,-7.2300823008185,0.987725277942703,-7.31993243696038,2.48095833819343e-13,9.00516778410632e-12
